unified_id,channel,transaction_id,date,item_id,item_name,category,quantity,line_amount,line_tax,member_name
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013228,2026-05-11,GS-0002-0030,Iced Latte,Cat-HOT,3,195.0,29.25, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013228,2026-05-11,GS-0002-0010,Fresh Orange Juice,Cat-JUI,2,50.0,7.5, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013229,2025-09-28,GS-0002-0083,Sprite,Cat-SOD,3,165.0,24.75, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013229,2025-09-28,GS-0002-0055,Cappuccino,Cat-HOT,1,85.0,12.75, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013229,2025-09-28,GS-0001-0150,Margherita Pizza,Cat-PZ,1,85.0,12.75, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013230,2025-12-22,GS-0002-0083,Sprite,Cat-SOD,3,45.0,6.75, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013230,2025-12-22,GS-0001-0051,Fries,Cat-MF,1,15.0,2.25, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013230,2025-12-22,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,55.0,8.25, 
4668ae53cdb6096b340fa6d79631d005,food,food-RGC00013230,2025-12-22,GS-0001-0150,Margherita Pizza,Cat-PZ,3,165.0,24.75, 
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013231,2025-08-17,GS-0001-0200,Grilled Salmon,Cat-MN,2,130.0,19.5,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013231,2025-08-17,GS-0002-0010,Fresh Orange Juice,Cat-JUI,2,170.0,25.5,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013231,2025-08-17,GS-0001-0135,Caesar Salad,Cat-MF,1,55.0,8.25,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013232,2026-05-14,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,55.0,8.25,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013232,2026-05-14,GS-0001-0135,Caesar Salad,Cat-MF,1,19.0,2.85,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013232,2026-05-14,GS-0002-0083,Sprite,Cat-SOD,1,19.0,2.85,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013233,2026-06-29,GS-0001-0026,Chicken Wrap,Cat-ST,1,35.0,5.25,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013233,2026-06-29,GS-0001-0088,Club Sandwich,Cat-ST,1,35.0,5.25,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013233,2026-06-29,GS-0001-0135,Caesar Salad,Cat-MF,1,55.0,8.25,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013234,2025-10-31,GS-0001-0026,Chicken Wrap,Cat-ST,2,110.0,16.5,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013234,2025-10-31,GS-0001-0051,Fries,Cat-MF,1,85.0,12.75,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013235,2025-09-29,GS-0002-0083,Sprite,Cat-SOD,3,57.0,8.55,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013235,2025-09-29,GS-0001-0135,Caesar Salad,Cat-MF,2,110.0,16.5,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-DGR00013235,2025-09-29,GS-0001-0150,Margherita Pizza,Cat-PZ,3,30.0,4.5,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-RGC00013236,2026-05-28,GS-0002-0083,Sprite,Cat-SOD,1,25.0,3.75,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-RGC00013236,2026-05-28,GS-0002-0030,Iced Latte,Cat-HOT,2,38.0,5.7,Omar AL-AMRI
d463b7174563ffd2bd795fc48d90e8c5,food,food-RGC00013236,2026-05-28,GS-0001-0051,Fries,Cat-MF,2,30.0,4.5,Omar AL-AMRI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013237,2026-04-16,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,19.0,2.85,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013237,2026-04-16,GS-0002-0030,Iced Latte,Cat-HOT,3,255.0,38.25,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013237,2026-04-16,GS-0002-0055,Cappuccino,Cat-HOT,2,50.0,7.5,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013237,2026-04-16,GS-0002-0083,Sprite,Cat-SOD,1,10.0,1.5,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013238,2026-03-04,GS-0002-0083,Sprite,Cat-SOD,3,195.0,29.25,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013238,2026-03-04,GS-0002-0010,Fresh Orange Juice,Cat-JUI,2,110.0,16.5,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013238,2026-03-04,GS-0001-0088,Club Sandwich,Cat-ST,2,38.0,5.7,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013238,2026-03-04,GS-0001-0051,Fries,Cat-MF,2,84.0,12.6,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013239,2025-09-03,GS-0001-0135,Caesar Salad,Cat-MF,3,255.0,38.25,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013239,2025-09-03,GS-0001-0088,Club Sandwich,Cat-ST,3,165.0,24.75,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013239,2025-09-03,GS-0002-0083,Sprite,Cat-SOD,2,30.0,4.5,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013239,2025-09-03,GS-0001-0200,Grilled Salmon,Cat-MN,2,84.0,12.6,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013240,2026-02-26,GS-0001-0200,Grilled Salmon,Cat-MN,3,75.0,11.25,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013240,2026-02-26,GS-0002-0030,Iced Latte,Cat-HOT,1,85.0,12.75,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013240,2026-02-26,GS-0001-0088,Club Sandwich,Cat-ST,3,165.0,24.75,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013241,2026-01-16,GS-0001-0200,Grilled Salmon,Cat-MN,3,57.0,8.55,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013241,2026-01-16,GS-0002-0055,Cappuccino,Cat-HOT,1,42.0,6.3,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013242,2025-12-08,GS-0002-0083,Sprite,Cat-SOD,2,50.0,7.5,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013242,2025-12-08,GS-0001-0150,Margherita Pizza,Cat-PZ,2,170.0,25.5,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013242,2025-12-08,GS-0002-0030,Iced Latte,Cat-HOT,3,165.0,24.75,Nawaf AL-ZAHRANI
ac44a95a9428646c477a4f483510d61f,food,food-JRG00013242,2025-12-08,GS-0001-0135,Caesar Salad,Cat-MF,3,30.0,4.5,Nawaf AL-ZAHRANI
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013243,2026-05-16,GS-0001-0200,Grilled Salmon,Cat-MN,1,42.0,6.3,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013244,2025-12-17,GS-0002-0055,Cappuccino,Cat-HOT,1,25.0,3.75,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013244,2025-12-17,GS-0001-0051,Fries,Cat-MF,2,50.0,7.5,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013245,2025-10-04,GS-0001-0051,Fries,Cat-MF,2,170.0,25.5,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013246,2026-04-22,GS-0001-0150,Margherita Pizza,Cat-PZ,1,55.0,8.25,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013247,2026-02-05,GS-0001-0200,Grilled Salmon,Cat-MN,2,110.0,16.5,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013247,2026-02-05,GS-0002-0083,Sprite,Cat-SOD,2,70.0,10.5,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013247,2026-02-05,GS-0002-0010,Fresh Orange Juice,Cat-JUI,3,57.0,8.55,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013248,2025-09-20,GS-0002-0030,Iced Latte,Cat-HOT,2,38.0,5.7,Reem Al-Suwailem
9d4913986fe8ce9eb3623dee35b08b0c,food,food-RGC00013248,2025-09-20,GS-0001-0051,Fries,Cat-MF,3,105.0,15.75,Reem Al-Suwailem
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013249,2026-03-18,GS-0002-0010,Fresh Orange Juice,Cat-JUI,2,130.0,19.5,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013249,2026-03-18,GS-0002-0055,Cappuccino,Cat-HOT,2,170.0,25.5,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013249,2026-03-18,GS-0001-0051,Fries,Cat-MF,1,42.0,6.3,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013249,2026-03-18,GS-0002-0030,Iced Latte,Cat-HOT,3,45.0,6.75,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013250,2025-12-16,GS-0001-0051,Fries,Cat-MF,2,50.0,7.5,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013251,2025-09-16,GS-0002-0083,Sprite,Cat-SOD,2,50.0,7.5,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013251,2025-09-16,GS-0002-0010,Fresh Orange Juice,Cat-JUI,3,165.0,24.75,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013252,2026-02-22,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,85.0,12.75,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013253,2025-10-21,GS-0002-0030,Iced Latte,Cat-HOT,2,170.0,25.5,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013253,2025-10-21,GS-0002-0083,Sprite,Cat-SOD,1,55.0,8.25,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013253,2025-10-21,GS-0001-0026,Chicken Wrap,Cat-ST,2,30.0,4.5,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-DGR00013253,2025-10-21,GS-0002-0055,Cappuccino,Cat-HOT,1,35.0,5.25,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-RGC00013254,2025-07-31,GS-0001-0200,Grilled Salmon,Cat-MN,1,15.0,2.25,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-RGC00013254,2025-07-31,GS-0001-0051,Fries,Cat-MF,3,30.0,4.5,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-RGC00013254,2025-07-31,GS-0002-0030,Iced Latte,Cat-HOT,2,38.0,5.7,Salman AL-BALAWI
d244d0a0df5a6c245f9cdf45efd0e093,food,food-RGC00013254,2025-07-31,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,35.0,5.25,Salman AL-BALAWI
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013255,2026-01-19,GS-0002-0030,Iced Latte,Cat-HOT,3,45.0,6.75, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013255,2026-01-19,GS-0001-0051,Fries,Cat-MF,3,165.0,24.75, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013255,2026-01-19,GS-0002-0055,Cappuccino,Cat-HOT,1,42.0,6.3, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013255,2026-01-19,GS-0001-0200,Grilled Salmon,Cat-MN,1,15.0,2.25, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013256,2026-02-02,GS-0001-0026,Chicken Wrap,Cat-ST,2,20.0,3.0, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013256,2026-02-02,GS-0001-0135,Caesar Salad,Cat-MF,3,255.0,38.25, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013256,2026-02-02,GS-0002-0010,Fresh Orange Juice,Cat-JUI,2,30.0,4.5, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013257,2025-09-26,GS-0002-0055,Cappuccino,Cat-HOT,3,75.0,11.25, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013257,2025-09-26,GS-0001-0051,Fries,Cat-MF,2,170.0,25.5, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013258,2026-02-23,GS-0002-0083,Sprite,Cat-SOD,3,45.0,6.75, 
bf74a56ab3f0618b3de37981945a6620,food,food-DGR00013259,2026-04-18,GS-0001-0051,Fries,Cat-MF,3,57.0,8.55, 
bf74a56ab3f0618b3de37981945a6620,food,food-DGR00013259,2026-04-18,GS-0002-0010,Fresh Orange Juice,Cat-JUI,2,70.0,10.5, 
bf74a56ab3f0618b3de37981945a6620,food,food-DGR00013259,2026-04-18,GS-0001-0135,Caesar Salad,Cat-MF,1,25.0,3.75, 
bf74a56ab3f0618b3de37981945a6620,food,food-DGR00013259,2026-04-18,GS-0002-0030,Iced Latte,Cat-HOT,2,50.0,7.5, 
bf74a56ab3f0618b3de37981945a6620,food,food-JRG00013260,2026-06-06,GS-0001-0200,Grilled Salmon,Cat-MN,3,105.0,15.75, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013261,2025-10-24,GS-0001-0200,Grilled Salmon,Cat-MN,3,75.0,11.25, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013261,2025-10-24,GS-0002-0030,Iced Latte,Cat-HOT,1,42.0,6.3, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013261,2025-10-24,GS-0002-0010,Fresh Orange Juice,Cat-JUI,3,126.0,18.9, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013262,2025-07-27,GS-0001-0135,Caesar Salad,Cat-MF,3,45.0,6.75, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013262,2025-07-27,GS-0002-0030,Iced Latte,Cat-HOT,1,55.0,8.25, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013262,2025-07-27,GS-0002-0055,Cappuccino,Cat-HOT,1,42.0,6.3, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013263,2026-02-28,GS-0001-0026,Chicken Wrap,Cat-ST,1,35.0,5.25, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013264,2025-10-03,GS-0001-0135,Caesar Salad,Cat-MF,3,255.0,38.25, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013264,2025-10-03,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,10.0,1.5, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013264,2025-10-03,GS-0001-0026,Chicken Wrap,Cat-ST,3,165.0,24.75, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-DGR00013264,2025-10-03,GS-0001-0200,Grilled Salmon,Cat-MN,3,30.0,4.5, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-RGC00013265,2026-03-05,GS-0001-0200,Grilled Salmon,Cat-MN,3,45.0,6.75, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-RGC00013265,2026-03-05,GS-0001-0135,Caesar Salad,Cat-MF,2,38.0,5.7, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-RGC00013265,2026-03-05,GS-0002-0083,Sprite,Cat-SOD,1,19.0,2.85, 
addb654c71bcd62f0e6ad3b0a3dfe75c,food,food-RGC00013265,2026-03-05,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,19.0,2.85, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013266,2025-11-13,GS-0002-0055,Cappuccino,Cat-HOT,2,30.0,4.5, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013266,2025-11-13,GS-0001-0051,Fries,Cat-MF,1,42.0,6.3, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013266,2025-11-13,GS-0002-0083,Sprite,Cat-SOD,2,50.0,7.5, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-DGR00013267,2025-11-16,GS-0001-0026,Chicken Wrap,Cat-ST,2,30.0,4.5, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-DGR00013267,2025-11-16,GS-0001-0200,Grilled Salmon,Cat-MN,2,170.0,25.5, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013268,2026-01-18,GS-0001-0051,Fries,Cat-MF,1,35.0,5.25, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013269,2025-10-06,GS-0001-0135,Caesar Salad,Cat-MF,3,105.0,15.75, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013269,2025-10-06,GS-0001-0150,Margherita Pizza,Cat-PZ,2,170.0,25.5, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013269,2025-10-06,GS-0001-0051,Fries,Cat-MF,2,70.0,10.5, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013270,2026-04-30,GS-0001-0026,Chicken Wrap,Cat-ST,1,42.0,6.3, 
e0eeef4142d7cb2440c22bbd56c5284b,food,food-JRG00013270,2026-04-30,GS-0001-0200,Grilled Salmon,Cat-MN,3,30.0,4.5, 
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013271,2026-02-07,GS-0001-0088,Club Sandwich,Cat-ST,3,105.0,15.75,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013271,2026-02-07,GS-0002-0055,Cappuccino,Cat-HOT,3,105.0,15.75,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013271,2026-02-07,GS-0002-0030,Iced Latte,Cat-HOT,3,30.0,4.5,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013272,2026-02-17,GS-0001-0088,Club Sandwich,Cat-ST,1,55.0,8.25,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013272,2026-02-17,GS-0001-0135,Caesar Salad,Cat-MF,3,30.0,4.5,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013272,2026-02-17,GS-0001-0200,Grilled Salmon,Cat-MN,2,110.0,16.5,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013273,2025-08-23,GS-0001-0051,Fries,Cat-MF,2,84.0,12.6,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013274,2025-12-06,GS-0002-0010,Fresh Orange Juice,Cat-JUI,3,255.0,38.25,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013275,2025-09-13,GS-0002-0055,Cappuccino,Cat-HOT,3,57.0,8.55,Yousef Al-Dossari
ffea329e8503e8cdcb26598505aaeed6,food,food-NLK00013275,2025-09-13,GS-0001-0200,Grilled Salmon,Cat-MN,2,70.0,10.5,Yousef Al-Dossari
e0d1d280fab9a57c9554074403e5cafe,food,food-JRG00013276,2025-07-26,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,65.0,9.75,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-NLK00013277,2026-05-26,GS-0002-0030,Iced Latte,Cat-HOT,2,84.0,12.6,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-NLK00013277,2026-05-26,GS-0001-0051,Fries,Cat-MF,2,20.0,3.0,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-NLK00013277,2026-05-26,GS-0001-0088,Club Sandwich,Cat-ST,1,65.0,9.75,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-NLK00013277,2026-05-26,GS-0002-0010,Fresh Orange Juice,Cat-JUI,2,20.0,3.0,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-NLK00013278,2026-04-03,GS-0002-0083,Sprite,Cat-SOD,3,126.0,18.9,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-NLK00013278,2026-04-03,GS-0001-0135,Caesar Salad,Cat-MF,2,84.0,12.6,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-RGC00013279,2026-01-03,GS-0001-0150,Margherita Pizza,Cat-PZ,1,10.0,1.5,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-RGC00013279,2026-01-03,GS-0001-0200,Grilled Salmon,Cat-MN,1,19.0,2.85,Hassan Al-Amri
e0d1d280fab9a57c9554074403e5cafe,food,food-NLK00013280,2026-01-25,GS-0002-0055,Cappuccino,Cat-HOT,1,15.0,2.25,Hassan Al-Amri
b181f64ccc36d07379685544ea167733,food,food-RGC00013281,2026-01-17,GS-0002-0055,Cappuccino,Cat-HOT,2,50.0,7.5,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013281,2026-01-17,GS-0001-0026,Chicken Wrap,Cat-ST,2,20.0,3.0,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013282,2026-01-30,GS-0001-0150,Margherita Pizza,Cat-PZ,1,19.0,2.85,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013282,2026-01-30,GS-0001-0088,Club Sandwich,Cat-ST,2,30.0,4.5,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013282,2026-01-30,GS-0001-0026,Chicken Wrap,Cat-ST,1,15.0,2.25,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013283,2026-02-22,GS-0002-0030,Iced Latte,Cat-HOT,1,10.0,1.5,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013283,2026-02-22,GS-0002-0055,Cappuccino,Cat-HOT,3,30.0,4.5,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013283,2026-02-22,GS-0001-0051,Fries,Cat-MF,3,126.0,18.9,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013283,2026-02-22,GS-0002-0010,Fresh Orange Juice,Cat-JUI,1,55.0,8.25,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013284,2026-01-07,GS-0002-0055,Cappuccino,Cat-HOT,2,70.0,10.5,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013284,2026-01-07,GS-0001-0051,Fries,Cat-MF,3,195.0,29.25,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013284,2026-01-07,GS-0001-0088,Club Sandwich,Cat-ST,3,57.0,8.55,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013285,2026-05-15,GS-0002-0083,Sprite,Cat-SOD,2,130.0,19.5,Rayan Al-Balawi
b181f64ccc36d07379685544ea167733,food,food-RGC00013285,2026-05-15,GS-0001-0051,Fries,Cat-MF,3,45.0,6.75,Rayan Al-Balawi
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013286,2025-11-10,GS-0001-0200,Grilled Salmon,Cat-MN,1,42.0,6.3, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013286,2025-11-10,GS-0002-0030,Iced Latte,Cat-HOT,3,195.0,29.25, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013286,2025-11-10,GS-0001-0150,Margherita Pizza,Cat-PZ,1,19.0,2.85, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013286,2025-11-10,GS-0001-0135,Caesar Salad,Cat-MF,3,57.0,8.55, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013287,2025-11-11,GS-0002-0030,Iced Latte,Cat-HOT,1,19.0,2.85, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013288,2025-08-23,GS-0001-0026,Chicken Wrap,Cat-ST,2,50.0,7.5, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013288,2025-08-23,GS-0001-0200,Grilled Salmon,Cat-MN,1,19.0,2.85, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013288,2025-08-23,GS-0002-0055,Cappuccino,Cat-HOT,1,65.0,9.75, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013288,2025-08-23,GS-0001-0088,Club Sandwich,Cat-ST,3,126.0,18.9, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013289,2026-02-06,GS-0001-0150,Margherita Pizza,Cat-PZ,1,65.0,9.75, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013289,2026-02-06,GS-0001-0088,Club Sandwich,Cat-ST,1,35.0,5.25, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013289,2026-02-06,GS-0001-0200,Grilled Salmon,Cat-MN,3,105.0,15.75, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013290,2025-10-09,GS-0002-0083,Sprite,Cat-SOD,1,15.0,2.25, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013290,2025-10-09,GS-0001-0150,Margherita Pizza,Cat-PZ,1,35.0,5.25, 
caf661998fb01cdda584c4b6ebf98d3e,food,food-NLK00013290,2025-10-09,GS-0001-0135,Caesar Salad,Cat-MF,2,170.0,25.5, 
407161d96f5ea4d18a10b259a0f0290b,food,food-DGR00013291,2025-12-22,GS-0002-0083,Sprite,Cat-SOD,1,15.0,2.25,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,food,food-DGR00013291,2025-12-22,GS-0001-0150,Margherita Pizza,Cat-PZ,2,20.0,3.0,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,food,food-DGR00013291,2025-12-22,GS-0001-0135,Caesar Salad,Cat-MF,2,38.0,5.7,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,food,food-DGR00013292,2025-08-05,GS-0001-0088,Club Sandwich,Cat-ST,1,65.0,9.75,Dana Al-Shammari
407161d96f5ea4d18a10b259a0f0290b,food,food-DGR00013292,2025-08-05,GS-0001-0051,Fries,Cat-MF,2,84.0,12.6,Dana Al-Shammari
